,codcliente,index
64336,243317,3.5
64337,243318,3.29
64338,243322,3.67
64339,243325,4.4
64340,243333,11.11
64341,243337,2
64342,243339,0
64343,243348,6
64344,243350,0
64345,243356,8
64346,243363,0
64347,243364,4.33
64348,243366,0
64349,243367,3.6
64350,243370,5
64351,243375,4.83
64352,243378,4.8
64353,243384,4.77
64354,243386,4.57
64355,243387,5
64356,243388,7.33
64357,243389,0
64358,243392,0
64359,243395,4.25
64360,243397,0
64361,243400,3.89
64362,243403,4
64363,243406,2.86
64364,243413,0
64365,243416,3.4
64366,243419,5.67
64367,243420,8.25
64368,243424,0
64369,243425,0
64370,243428,0
64371,243429,4.75
64372,243433,0
64373,243437,5.67
64374,243439,4.5
64375,243442,9.5
64376,243443,9
64377,243446,2.33
64378,243447,0
64379,243448,5.2
64380,243480,0
64381,243481,7.11
64382,243484,6.2
64383,243486,9.33
64384,243488,3.25
64385,243489,3.67
64386,243491,10.73
64387,243492,2.9
64388,243496,4.29
64389,243497,11.13
64390,243501,13.88
64391,243502,7
64392,243505,2.33
64393,243511,4.67
64394,243513,6.1
64395,243519,0
64396,243521,4
64397,243530,0
64398,243538,1
64399,243541,0
64400,243549,0
64401,243552,3.5
64402,243554,6
64403,243557,8
64404,243559,8.71
64405,243565,0
64406,243566,4
64407,243568,0
64408,243590,5.91
64409,243595,4
64410,243596,7
64411,243597,8.33
64412,243605,0
64413,243624,3.75
64414,243625,3.6
64415,243627,0
64416,243630,2.88
64417,243633,6
64418,243639,0
64419,243640,4.67
64420,243641,19
64421,243644,3.67
64422,243645,4.67
64423,243646,0
64424,243655,3.25
64425,243656,0
64426,243658,5.67
64427,243668,0
64428,243682,0
64429,243691,4.33
64430,243693,6.89
64431,243694,4.64
64432,243698,6.43
64433,243705,5.64
64434,243706,3.95
64435,243711,2.75
64436,243714,5.33
64437,243715,9.23
64438,243726,3.12
64439,243728,4.43
64440,243732,5.25
64441,243740,7.4
64442,243742,4.14
64443,243743,4
64444,243751,4.2
64445,243752,0
64446,243753,18.6
64447,243754,5.14
64448,243763,0
64449,243772,5.74
64450,243774,0
64451,243776,0
64452,243778,0
64453,243780,3.53
64454,243782,0
64455,243783,6.17
64456,243785,6
64457,243788,6.23
64458,243793,0
64459,243811,0
64460,243832,6
64461,243835,8.07
64462,243844,0
64463,243851,5.38
64464,243858,0
64465,243859,0
64466,243862,0
64467,243866,0
64468,243868,2
64469,243869,0
64470,243872,4
64471,243874,0
64472,243877,5.67
64473,243882,3.12
64474,243883,4.33
64475,243889,0
64476,243893,7.5
64477,243896,3.22
64478,243897,4.09
64479,243899,10.32
64480,243903,0
64481,243908,3.71
64482,243909,4.5
64483,243921,3.88
64484,243922,2.98
64485,243926,0
64486,243928,0
64487,243935,6.14
64488,243939,5
64489,243946,0
64490,243950,4.25
64491,243951,5
64492,243952,0
64493,243958,8.33
64494,243961,14.6
64495,243963,7.43
64496,243969,4.12
64497,243973,0
64498,243975,0
64499,243978,0
64500,243983,3.4
64501,243991,0
64502,243994,0
64503,243999,2.75
64504,244000,3.86
64505,244002,0
64506,244004,11
64507,244005,4.67
64508,244006,5
64509,244031,5.33
64510,244037,0
64511,244044,4.67
64512,244047,5.4
64513,244049,0
64514,244051,3.92
64515,244055,8
64516,244058,1
64517,244069,5.38
64518,244076,6.69
64519,244077,2.4
64520,244078,0
64521,244080,9.25
64522,244081,2.46
64523,244093,11
64524,244095,8.83
64525,244096,4.17
64526,244097,3.35
64527,244100,0
64528,244101,0
64529,244105,5.6
64530,244110,9.38
64531,244118,2.93
64532,244119,2.25
64533,244121,0
64534,244128,2.25
64535,244133,3.52
64536,244135,5.17
64537,244136,2.67
64538,244139,0
64539,244142,5.33
64540,244143,5
64541,244144,6.67
64542,244146,2.75
64543,244149,3.06
64544,244150,0
64545,244151,4
64546,244152,2.5
64547,244155,0
64548,244156,0
64549,244173,10.8
64550,244182,1
64551,244188,2
64552,244195,2.94
64553,244201,3.5
64554,244204,4.71
64555,244205,0
64556,244212,2.67
64557,244215,3.22
64558,244218,0
64559,244220,14.33
64560,244231,0
64561,244235,4.88
64562,244241,5.44
64563,244245,3
64564,244247,3
64565,244248,0
64566,244251,5.26
64567,244253,6.17
64568,244263,3.42
64569,244266,4
64570,244272,0
64571,244275,8.33
64572,244277,3.86
64573,244278,8.33
64574,244280,0
64575,244282,9.33
64576,244284,0
64577,244287,14.2
64578,244288,3.5
64579,244292,3.6
64580,244295,0
64581,244300,4.43
64582,244304,8.2
64583,244315,5.67
64584,244319,0
64585,244320,2.33
64586,244324,4.8
64587,244326,13
64588,244338,3
64589,244342,0
64590,244343,2.5
64591,244347,4.71
64592,244348,0
64593,244350,5.67
64594,244352,4.67
64595,244353,9.5
64596,244354,0
64597,244356,0
64598,244357,5.25
64599,244358,4.8
64600,244362,4.67
64601,244363,3.6
64602,244364,5.26
64603,244369,0
64604,244373,6.67
64605,244377,0
64606,244382,0
64607,244384,0
64608,244385,0
64609,244386,5
64610,244389,5.32
64611,244396,3.17
64612,244400,7.75
64613,244401,3
64614,244408,0
64615,244410,8.33
64616,244411,0
64617,244412,2.25
64618,244414,3.5
64619,244415,5
64620,244421,2.33
64621,244423,6.33
64622,244427,6
64623,244434,0
64624,244438,0
64625,244446,5.18
64626,244450,3.83
64627,244452,4
64628,244461,0
64629,244464,4
64630,244467,3
64631,244472,4
64632,244478,4.33
64633,244479,0
64634,244480,3.8
64635,244481,4
64636,244485,0
64637,244488,0
64638,244489,5.6
64639,244496,0
64640,244497,7.25
64641,244498,2.67
64642,244505,0
64643,244506,15
64644,244508,4.8
64645,244512,5
64646,244515,8.2
64647,244520,4.8
64648,244527,0
64649,244528,0
64650,244531,3.3
64651,244537,1
64652,244541,0
64653,244545,4.25
64654,244546,6
64655,244552,3.5
64656,244554,4.78
64657,244557,0
64658,244559,9.1
64659,244561,5.2
64660,244562,8.8
64661,244565,8.2
64662,244568,4.86
64663,244569,4.12
64664,244572,7
64665,244575,2.33
64666,244576,5
64667,244580,2.25
64668,244585,5.67
64669,244592,6
64670,244595,2.53
64671,244597,3.67
64672,244598,0
64673,244599,9
64674,244600,6.4
64675,244604,2.8
64676,244606,16.33
64677,244609,5.3
64678,244614,0
64679,244615,7
64680,244616,2.75
64681,244617,5.8
64682,244625,0
64683,244626,4
64684,244630,4.67
64685,244633,3.6
64686,244643,0
64687,244644,5.5
64688,244653,2
64689,244655,20
64690,244656,0
64691,244657,4.58
64692,244659,3.8
64693,244660,0
64694,244663,5.57
64695,244664,4.4
64696,244668,6.7
64697,244675,4.77
64698,244677,4.2
64699,244687,5.67
64700,244693,15.67
64701,244702,0
64702,244705,8.25
64703,244711,5.75
64704,244713,3.88
64705,244719,10.62
64706,244723,2.5
64707,244724,0
64708,244729,5.12
64709,244738,2.5
64710,244741,3.7
64711,244755,0
64712,244761,0
64713,244765,0
64714,244766,0
64715,244771,5.7
64716,244772,7.19
64717,244778,6.5
64718,244782,0
64719,244784,3.5
64720,244785,9.29
64721,244789,3.29
64722,244790,6.83
64723,244794,8.33
64724,244796,2.85
64725,244800,0
64726,244803,0
64727,244807,6.86
64728,244812,8.31
64729,244813,7.4
64730,244817,3.67
64731,244818,8
64732,244821,3.25
64733,244823,5
64734,244826,2
64735,244830,0
64736,244832,2.67
64737,244834,6.92
64738,244836,12
64739,244839,4.78
64740,244841,10.67
64741,244845,0
64742,244847,0
64743,244866,0
64744,244868,3.12
64745,244870,4.22
64746,244873,0
64747,244883,2.4
64748,244884,7.33
64749,244889,4
64750,244894,3.67
64751,244899,6.57
64752,244900,6.67
64753,244903,4
64754,244904,4.5
64755,244906,9
64756,244907,9.6
64757,244908,6.64
64758,244909,0
64759,244911,0
64760,244912,3.75
64761,244913,4.69
64762,244920,6.62
64763,244921,2.5
64764,244929,1.95
64765,244936,0
64766,244937,0
64767,244938,0
64768,244939,6.33
64769,244942,0
64770,244945,0
64771,244948,4.47
64772,244949,4.83
64773,244953,7.33
64774,244958,0
64775,244961,15.42
64776,244964,2.5
64777,244968,0
64778,244970,5.5
64779,244975,1.92
64780,244976,5.29
64781,244978,6.33
64782,244995,3
64783,244999,5
64784,245000,0
64785,245004,4.83
64786,245008,5.33
64787,245010,1.8
64788,245011,4.33
64789,245013,2
64790,245014,3.75
64791,245016,1
64792,245022,3.22
64793,245023,5.67
64794,245024,9.28
64795,245026,4.86
64796,245039,3
64797,245044,3.73
64798,245046,4.23
64799,245054,0
64800,245058,3.2
64801,245062,9.33
64802,245068,0
64803,245076,4.14
64804,245077,3.5
64805,245079,2.73
64806,245081,0
64807,245084,17.33
64808,245085,7.78
64809,245091,3
64810,245094,2.75
64811,245099,4.82
64812,245103,0
64813,245104,0
64814,245105,2.75
64815,245106,3.09
64816,245107,6.86
64817,245109,0
64818,245114,5.25
64819,245117,1
64820,245119,8
64821,245124,7.5
64822,245128,0
64823,245136,0
64824,245137,0
64825,245148,6.67
64826,245150,4.25
64827,245152,4.88
64828,245153,4.83
64829,245154,7.73
64830,245155,5.5
64831,245163,4.33
64832,245168,4.33
64833,245175,0
64834,245179,0
64835,245185,1
64836,245189,0
64837,245190,12
64838,245200,5.8
64839,245204,0
64840,245208,2.45
64841,245212,4.85
64842,245217,6.5
64843,245218,0
64844,245219,4.88
64845,245220,0
64846,245225,5.25
64847,245228,9.88
64848,245231,6.25
64849,245233,4
64850,245234,3.67
64851,245243,0
64852,245245,3.57
64853,245246,10.75
64854,245247,5.45
64855,245253,6.45
64856,245255,6.55
64857,245257,8.6
64858,245263,7
64859,245264,0
64860,245269,7.67
64861,245271,4.43
64862,245273,0
64863,245275,13.44
64864,245277,0
64865,245281,5.29
64866,245295,5.25
64867,245303,6.25
64868,245315,7.14
64869,245316,0
64870,245320,4.33
64871,245338,2.33
64872,245339,2.57
64873,245355,2
64874,245358,9.9
64875,245360,0
64876,245361,4.33
64877,245367,4.4
64878,245372,3.33
64879,245377,0
64880,245378,12.67
64881,245383,0
64882,245386,10.55
64883,245387,3
64884,245389,0
64885,245392,11.33
64886,245396,10.8
64887,245401,4.67
64888,245403,2.25
64889,245404,11
64890,245405,7.25
64891,245409,0
64892,245410,0
64893,245411,0
64894,245422,14
64895,245424,0
64896,245427,3.33
64897,245429,3.5
64898,245433,3.25
64899,245436,0
64900,245439,0
64901,245443,0
64902,245444,8
64903,245445,0
64904,245446,4.22
64905,245449,10.8
64906,245454,5.75
64907,245468,3.56
64908,245470,0
64909,245473,9.2
64910,245480,9.33
64911,245486,0
64912,245488,2.86
64913,245490,4.62
64914,245491,8.05
64915,245493,3.2
64916,245494,0
64917,245496,5.67
64918,245497,4
64919,245503,5.5
64920,245504,1.6
64921,245506,5.4
64922,245509,6.6
64923,245514,8.75
64924,245518,8.12
64925,245519,6.4
64926,245526,5.71
64927,245531,11.75
64928,245533,2.62
64929,245551,0
64930,245558,5.91
64931,245561,3.2
64932,245564,3.2
64933,245566,7.52
64934,245568,4.5
64935,245571,2
64936,245574,0
64937,245576,5.67
64938,245578,0
64939,245579,4.8
64940,245582,0
64941,245584,0
64942,245587,0
64943,245590,5.4
64944,245593,3.55
64945,245594,6.4
64946,245599,5.58
64947,245604,2.67
64948,245609,0
64949,245613,2.4
64950,245614,8.25
64951,245618,3.67
64952,245622,6.69
64953,245624,6.6
64954,245637,4.35
64955,245638,8
64956,245641,4.62
64957,245648,0
64958,245649,5.67
64959,245657,4.45
64960,245665,2.67
64961,245666,10.4
64962,245667,0
64963,245669,0
64964,245673,8.71
64965,245675,8.83
64966,245678,0
64967,245683,5.54
64968,245684,4
64969,245685,3
64970,245689,3.17
64971,245691,2.75
64972,245693,3.62
64973,245694,0
64974,245697,9.27
64975,245703,0
64976,245708,4
64977,245711,0
64978,245713,7
64979,245722,4.83
64980,245723,3.29
64981,245725,0
64982,245728,4
64983,245729,0
64984,245731,3.2
64985,245734,5.33
64986,245735,0
64987,245738,6.25
64988,245739,5.25
64989,245740,3.67
64990,245741,4.62
64991,245743,4.75
64992,245748,0
64993,245750,0
64994,245751,4
64995,245754,17
64996,245761,9.11
64997,245765,0
64998,245772,9
64999,245785,7
65000,245788,5
65001,245790,0
65002,245795,4
65003,245805,5.25
65004,245806,7.67
65005,245815,2.71
65006,245818,0
65007,245821,3.67
65008,245827,0
65009,245828,3.29
65010,245829,3.8
65011,245833,4.69
65012,245840,0
65013,245841,4.18
65014,245842,5.4
65015,245843,0
65016,245847,6.11
65017,245855,4.09
65018,245858,7.27
65019,245861,9.17
65020,245866,9.8
65021,245867,4.57
65022,245873,4.83
65023,245879,0
65024,245881,0
65025,245885,5.33
65026,245893,4.33
65027,245897,0
65028,245913,2.57
65029,245927,5.12
65030,245934,0
65031,245942,0
65032,245950,4.71
65033,245953,9.29
65034,245954,6
65035,245958,7.89
65036,245978,7.4
65037,245980,4.44
65038,245982,8.4
65039,245983,4.8
65040,246001,6
65041,246005,4.6
65042,246012,2.87
65043,246017,8.25
65044,246018,0
65045,246019,4.5
65046,246023,4.46
65047,246029,4
65048,246031,3.5
65049,246035,6.17
65050,246037,0
65051,246044,4
65052,246057,4.5
65053,246058,0
65054,246059,0
65055,246068,4.5
65056,246069,5
65057,246072,4.64
65058,246073,8.11
65059,246075,7.17
65060,246076,6.44
65061,246081,7
65062,246082,0
65063,246085,7.33
65064,246090,0
65065,246091,5.33
65066,246096,14.5
65067,246097,10.6
65068,246098,4
65069,246099,3.57
65070,246104,0
65071,246105,7.83
65072,246109,3.89
65073,246110,4.86
65074,246115,0
65075,246126,0
65076,246131,4.25
65077,246135,7.75
65078,246146,6
65079,246153,6.5
65080,246156,3.33
65081,246157,4.25
65082,246172,6.15
65083,246191,2.67
65084,246194,4
65085,246195,9.55
65086,246196,4.8
65087,246203,8
65088,246206,13.2
65089,246208,0
65090,246215,9.57
65091,246217,5.56
65092,246222,3
65093,246223,0
65094,246225,10
65095,246228,4.14
65096,246231,3.75
65097,246240,3.67
65098,246241,4.6
65099,246243,6.08
65100,246247,0
65101,246252,0
65102,246258,5
65103,246259,4.6
65104,246260,6.75
65105,246262,2.89
65106,246266,7
65107,246280,6.4
65108,246283,6.23
65109,246285,2.58
65110,246286,4.33
65111,246291,0
65112,246299,0
65113,246302,5.19
65114,246304,0
65115,246305,6
65116,246307,4.75
65117,246309,7.44
65118,246310,0
65119,246311,6.91
65120,246315,19.4
65121,246317,2.75
65122,246319,5
65123,246324,0
65124,246329,6.8
65125,246330,7.67
65126,246331,4.22
65127,246336,1.75
65128,246338,4.75
65129,246348,4.6
65130,246351,6.48
65131,246352,3.85
65132,246356,3.38
65133,246357,5.5
65134,246359,8.77
65135,246362,2.78
65136,246367,7.38
65137,246374,6.27
65138,246376,3.6
65139,246380,6.05
65140,246384,0
65141,246386,3.94
65142,246389,5.38
65143,246391,6.5
65144,246393,3.18
65145,246394,8
65146,246407,8.83
65147,246413,3.29
65148,246414,8
65149,246417,0
65150,246419,7.2
65151,246426,10.25
65152,246431,3.85
65153,246434,8.2
65154,246435,0
65155,246444,2.33
65156,246445,4.64
65157,246457,0
65158,246463,2.43
65159,246472,4.09
65160,246475,8.33
65161,246484,0
65162,246491,4.5
65163,246493,7.67
65164,246494,4.33
65165,246496,5
65166,246497,2.69
65167,246506,4.4
65168,246513,0
65169,246517,0
65170,246520,3
65171,246521,6.45
65172,246522,2.67
65173,246526,0
65174,246527,3.5
65175,246528,2
65176,246535,0
65177,246537,10.9
65178,246541,6
65179,246556,4.4
65180,246557,1
65181,246559,2.88
65182,246565,5.6
65183,246569,0
65184,246572,0
65185,246574,0
65186,246576,5.2
65187,246579,6.8
65188,246581,5.25
65189,246582,0
65190,246601,3.14
65191,246602,2.83
65192,246603,0
65193,246604,3
65194,246610,3.43
65195,246611,5
65196,246612,0
65197,246614,2.73
65198,246617,4
65199,246621,2.8
65200,246629,0
65201,246631,3
65202,246635,12.4
65203,246638,1
65204,246643,0
65205,246647,3.52
65206,246654,7.67
65207,246656,0
65208,246658,2.89
65209,246664,3.25
65210,246665,6.8
65211,246666,5.75
65212,246669,3.75
65213,246673,4.44
65214,246677,4.14
65215,246680,4.6
65216,246682,4.7
65217,246684,1
65218,246692,6.17
65219,246695,9.6
65220,246706,0
65221,246708,9.5
65222,246718,2.67
65223,246721,5.8
65224,246731,7.92
65225,246733,6
65226,246736,6.83
65227,246739,7.78
65228,246741,0
65229,246748,0
65230,246751,4.47
65231,246753,7.38
65232,246755,8.8
65233,246757,5
65234,246759,8.6
65235,246760,7.73
65236,246761,6.89
65237,246763,13.25
65238,246765,7.75
65239,246770,6.7
65240,246772,5.33
65241,246774,7.5
65242,246777,5.29
65243,246778,3.67
65244,246783,12.2
65245,246787,4.42
65246,246788,8.33
65247,246790,9.64
65248,246791,4.83
65249,246792,0
65250,246803,3.86
65251,246805,0
65252,246806,4
65253,246807,4.09
65254,246811,0
65255,246822,17
65256,246823,13.55
65257,246825,2.8
65258,246832,4.2
65259,246833,10.57
65260,246834,4.75
65261,246839,3.46
65262,246844,6.5
65263,246854,3.6
65264,246862,6.6
65265,246863,2.86
65266,246867,0
65267,246880,4.75
65268,246884,3
65269,246890,10.5
65270,246893,3.15
65271,246895,7.71
65272,246899,6.33
65273,246900,2.29
65274,246906,2
65275,246908,4
65276,246911,4.67
65277,246912,4.2
65278,246913,0
65279,246916,4.83
65280,246918,4.14
65281,246922,3.86
65282,246924,5.75
65283,246928,3
65284,246930,0
65285,246932,0
65286,246938,3.33
65287,246940,0
65288,246942,4.33
65289,246947,0
65290,246954,2.42
65291,246958,1.38
65292,246959,3.71
65293,246960,0
65294,246965,7
65295,246969,5
65296,246970,5.83
65297,246973,5.17
65298,246974,4.75
65299,246975,5.71
65300,246976,4.75
65301,246980,3.8
65302,247002,4.62
65303,247008,7.25
65304,247012,6
65305,247015,0
65306,247016,4.1
65307,247020,3.33
65308,247023,5.67
65309,247035,0
65310,247038,0
65311,247041,5.86
65312,247044,3
65313,247046,0
65314,247049,5.4
65315,247052,8.67
65316,247053,0
65317,247054,6.4
65318,247070,0
65319,247071,0
65320,247077,16.25
65321,247082,0
65322,247084,0
65323,247089,2.33
65324,247094,5.75
65325,247095,5.17
65326,247097,3
65327,247101,5.12
65328,247105,3.42
65329,247106,10.26
65330,247107,4.8
65331,247109,3.67
65332,247111,7.64
65333,247114,4.5
65334,247118,4.83
65335,247124,2
65336,247125,4
65337,247127,5.43
65338,247131,4
65339,247132,6
65340,247142,7.6
65341,247151,5.32
65342,247152,0
65343,247156,0
65344,247166,19.6
65345,247167,8.67
65346,247169,0
65347,247184,4.3
65348,247194,0
65349,247198,11.83
65350,247201,13
65351,247202,0
65352,247203,9
65353,247204,0
65354,247207,5
65355,247208,5
65356,247217,2.33
65357,247218,4.25
65358,247228,4.29
65359,247233,3.33
65360,247241,0
65361,247242,3
65362,247243,4
65363,247251,0
65364,247254,3.88
65365,247256,3.29
65366,247272,10
65367,247276,9.6
65368,247277,6.11
65369,247279,4
65370,247286,6.12
65371,247288,5.8
65372,247291,3.67
65373,247293,0
65374,247296,4.44
65375,247299,4
65376,247303,5.36
65377,247308,0
65378,247310,14.67
65379,247312,5.83
65380,247313,2.67
65381,247315,5.14
65382,247319,0
65383,247322,8.86
65384,247325,6
65385,247326,4.7
65386,247327,3.58
65387,247337,9.67
65388,247338,7.2
65389,247342,4
65390,247343,3.83
65391,247346,9.5
65392,247348,0
65393,247350,6.62
65394,247351,2.8
65395,247352,0
65396,247359,0
65397,247361,0
65398,247366,0
65399,247372,0
65400,247376,2.71
65401,247378,3.86
65402,247380,2.8
65403,247383,7.14
65404,247384,4.25
65405,247385,6.14
65406,247390,0
65407,247392,2.75
65408,247396,5.38
65409,247409,0
65410,247412,5.89
65411,247414,0
65412,247416,7
65413,247417,18
65414,247428,3.55
65415,247431,12.67
65416,247432,16
65417,247433,0
65418,247436,0
65419,247439,6.09
65420,247440,6.15
65421,247443,6.33
65422,247446,5
65423,247452,4.83
65424,247457,4.14
65425,247462,0
65426,247468,0
65427,247476,6.2
65428,247479,4.2
65429,247481,2.75
65430,247485,3.38
65431,247489,2.91
65432,247490,5.67
65433,247493,0
65434,247499,5
65435,247501,0
65436,247502,2.3
65437,247507,3.44
65438,247509,0
65439,247513,4.6
65440,247517,5.21
65441,247523,0
65442,247525,3.83
65443,247526,2.71
65444,247529,8.33
65445,247532,5.08
65446,247534,5.82
65447,247542,0
65448,247548,5.58
65449,247551,6
65450,247556,0
65451,247559,3.33
65452,247560,0
65453,247565,3.75
65454,247578,5.44
65455,247579,8.82
65456,247585,0
65457,247587,6.73
65458,247589,6.64
65459,247594,4.15
65460,247598,10.1
65461,247600,3.79
65462,247605,4.8
65463,247606,10.14
65464,247615,4.25
65465,247618,3.43
65466,247619,4.62
65467,247621,5
65468,247624,4.4
65469,247627,0
65470,247629,7.37
65471,247630,0
65472,247631,2.8
65473,247634,3.23
65474,247635,3
65475,247637,0
65476,247638,6.91
65477,247640,3.2
65478,247641,0
65479,247642,4.2
65480,247646,5.71
65481,247651,17.76
65482,247658,3.45
65483,247660,7.88
65484,247661,2
65485,247662,8.17
65486,247666,6.09
65487,247672,6.67
65488,247674,0
65489,247675,2.33
65490,247676,5.18
65491,247677,6.8
65492,247684,2.83
65493,247687,6
65494,247689,5.78
65495,247691,0
65496,247692,14.4
65497,247694,0
65498,247695,3.2
65499,247696,0
65500,247700,3.17
65501,247706,0
65502,247707,9.56
65503,247708,3.88
65504,247715,5.77
65505,247716,7.25
65506,247717,5.78
65507,247725,7.5
65508,247727,10
65509,247731,5.93
65510,247733,10
65511,247736,8.25
65512,247737,0
65513,247742,5.21
65514,247749,0
65515,247761,5.33
65516,247763,6.71
65517,247766,5.24
65518,247767,5.33
65519,247775,15
65520,247779,2.17
65521,247780,0
65522,247781,5.12
65523,247792,2.67
65524,247795,8
65525,247798,7.5
65526,247803,0
65527,247810,2.67
65528,247812,0
65529,247816,0
65530,247821,9.67
65531,247823,4.38
65532,247828,6.18
65533,247830,4.25
65534,247843,7.67
65535,247847,12.17
65536,247851,0
65537,247853,14.31
65538,247864,0
65539,247865,6.88
65540,247871,0
65541,247881,5.4
65542,247885,5.52
65543,247886,0
65544,247891,3.88
65545,247898,2
65546,247904,4.5
65547,247905,0
65548,247906,0
65549,247907,7.33
65550,247908,3.8
65551,247909,4.25
65552,247911,6.5
65553,247914,7.92
65554,247916,6.14
65555,247919,0
65556,247925,8.33
65557,247926,4.25
65558,247931,2.38
65559,247932,4.27
65560,247938,5.5
65561,247939,5.83
65562,247943,0
65563,247944,2
65564,247946,8.92
65565,247947,2.2
65566,247948,3.5
65567,247951,2
65568,247957,5.2
65569,247959,6
65570,247961,8.17
65571,247962,0
65572,247967,8.29
65573,247968,16.24
65574,247972,10.25
65575,247982,0
65576,247989,6.6
65577,247996,8
65578,248000,9.29
65579,248003,0
65580,248004,0
65581,248006,0
65582,248007,3.43
65583,248010,7.2
65584,248012,4.14
65585,248026,8.33
65586,248028,0
65587,248031,0
65588,248032,0
65589,248034,0
65590,248035,4.12
65591,248045,5.29
65592,248047,6.6
65593,248051,7.33
65594,248058,6.2
65595,248068,4.27
65596,248070,3.64
65597,248072,4.89
65598,248074,4.18
65599,248075,9.71
65600,248076,0
65601,248095,12.75
65602,248096,4
65603,248097,2.18
65604,248101,0
65605,248103,5.33
65606,248108,6
65607,248117,3.8
65608,248123,5.4
65609,248125,5.42
65610,248126,0
65611,248129,3.75
65612,248139,4
65613,248142,3
65614,248154,6
65615,248163,7.83
65616,248164,4.18
65617,248167,6.2
65618,248169,4.67
65619,248175,0
65620,248176,6.43
65621,248178,0
65622,248185,6.83
65623,248186,4.5
65624,248187,3.67
65625,248189,0
65626,248190,5
65627,248195,0
65628,248197,6
65629,248198,4.5
65630,248200,6.67
65631,248204,7
65632,248205,7.67
65633,248206,3
65634,248210,2
65635,248215,0
65636,248216,3.62
65637,248217,3.25
65638,248218,11.25
65639,248235,9.64
65640,248239,4.4
65641,248241,0
65642,248245,3.17
65643,248246,0
65644,248248,4.75
65645,248250,6.12
65646,248255,3.67
65647,248258,5.78
65648,248266,4.06
65649,248268,4.75
65650,248274,2.5
65651,248279,2.75
65652,248285,0
65653,248287,4.83
65654,248288,0
65655,248303,4.86
65656,248304,4.29
65657,248313,8.6
65658,248314,3
65659,248315,0
65660,248321,3.4
65661,248322,0
65662,248323,3.17
65663,248324,2.67
65664,248333,0
65665,248334,1
65666,248337,3.9
65667,248347,4.15
65668,248350,4.3
65669,248351,4.3
65670,248354,4.4
65671,248356,2.67
65672,248357,4.91
65673,248360,0
65674,248361,4.33
65675,248364,3
65676,248366,4.48
65677,248371,0
65678,248372,4.67
65679,248374,5.8
65680,248380,7
65681,248391,3.11
65682,248392,10.71
65683,248399,3.67
65684,248405,7
65685,248406,4.89
65686,248416,3.14
65687,248420,2.69
65688,248421,10
65689,248423,0
65690,248426,3.33
65691,248430,3
65692,248438,3.57
65693,248451,5.25
65694,248453,0
65695,248458,4.36
65696,248463,3.86
65697,248472,3.57
65698,248483,4.25
65699,248484,0
65700,248493,4.2
65701,248496,9.25
65702,248500,4.25
65703,248507,4.33
65704,248511,0
65705,248514,4.6
65706,248516,2.75
65707,248517,0
65708,248532,0
65709,248542,6.6
65710,248543,12.5
65711,248548,6
65712,248552,0
65713,248561,0
65714,248564,3.29
65715,248579,2.21
65716,248580,4.92
65717,248583,5
65718,248585,7.17
65719,248588,3.83
65720,248589,3.33
65721,248594,0
65722,248598,3.25
65723,248600,3
65724,248601,4.14
65725,248606,3.5
65726,248607,8.75
65727,248608,4
65728,248612,7.8
65729,248614,0
65730,248619,0
65731,248627,4.5
65732,248639,4.55
65733,248641,5.25
65734,248642,8.25
65735,248645,3.33
65736,248646,15.2
65737,248651,5
65738,248652,10.25
65739,248654,0
65740,248655,2
65741,248657,2
65742,248659,3.82
65743,248661,4.67
65744,248662,0
65745,248671,9.5
65746,248675,3.57
65747,248676,0
65748,248679,2
65749,248682,3.83
65750,248685,5.14
65751,248687,2.5
65752,248688,0
65753,248698,3.8
65754,248700,5.5
65755,248702,0
65756,248704,12.4
65757,248705,3.67
65758,248706,2.6
65759,248709,4.25
65760,248710,15
65761,248711,0
65762,248713,3.15
65763,248732,3.2
65764,248733,3.93
65765,248736,1
65766,248743,4.6
65767,248746,0
65768,248749,0
65769,248750,0
65770,248752,6.62
65771,248753,14.5
65772,248760,8.4
65773,248764,0
65774,248768,4.67
65775,248772,5.58
65776,248774,5.33
65777,248781,0
65778,248783,0
65779,248785,5.2
65780,248803,0
65781,248805,0
65782,248812,7.75
65783,248820,3.57
65784,248822,4
65785,248826,2
65786,248834,7.76
65787,248840,3.33
65788,248853,0
65789,248854,5
65790,248855,0
65791,248866,9.5
65792,248867,11.25
65793,248869,2
65794,248870,7
65795,248872,0
65796,248876,0
65797,248879,0
65798,248886,3.06
65799,248889,3
65800,248890,4.89
65801,248892,3.33
65802,248894,3.4
65803,248896,3.94
65804,248898,4.25
65805,248900,4.88
65806,248905,2.2
65807,248911,0
65808,248913,0
65809,248915,3.75
65810,248917,0
65811,248923,2.2
65812,248927,0
65813,248928,3.89
65814,248931,6.6
65815,248934,5.89
65816,248936,5.65
65817,248943,0
65818,248945,0
65819,248947,4.67
65820,248956,7.43
65821,248966,0
65822,248977,4.62
65823,248979,5
65824,248980,3.43
65825,248981,2
65826,248992,8.25
65827,248995,0
65828,249001,0
65829,249007,5.38
65830,249008,0
65831,249009,0
65832,249013,5.62
65833,249020,3
65834,249028,0
65835,249051,3.44
65836,249053,0
65837,249058,3.14
65838,249062,4.64
65839,249066,0
65840,249067,2.67
65841,249069,0
65842,249079,3.62
65843,249080,8.67
65844,249084,3
65845,249085,3
65846,249086,6
65847,249094,5.5
65848,249097,3.38
65849,249099,5
65850,249110,3.69
65851,249119,5.33
65852,249120,1
